id, name, description, count
2983871745,ComplejiMad,,4
376269888,GProfiti,"Computer scientist. Problem solver. Trainer. Wikimedian. Former university researcher and professor. Now @biodec. Views are my own, RT are ""look at that!""",2
2969917924,Anna_Sapienza,,1
391991603,PolColomer,Physicist. Co-founder & Data scientist at @dribiacom. PhD on complex networks at Universitat de Barcelona. Also involved in @beepath_org educational project,11
22615177,melegaro,"Associate Professor, Demography, Social Statistics, population studies, modelling infections, vaccinations, @unibocconi, @DondenaCentre",4
2338824692,YINSedge,"Yale Institute for Network Science. Events. News. Cool stuff about network science, data science, science in general. And related matters.",20
235957352,mikk_c,,4
302690611,VasantDhar,"#PredictiveAnalytics, #Prediction,#finance,#digitalmarketing,#TradingStrategies,#socialmedia.#datamining,#machinelearning,#bigdata",2
529730279,matjazperc,"Professor of #physics, #MTB fanatic, love #hiking, dabbling in #SUP.",1
2766395472,LgLamine,PhD in  Communication sciences .University of Rome  LA Sapienza,1
1157307985,kfarrahi,"Asst. Prof @ Uni. Southampton,  Interested in machine learning for health and digital epidemics",1
123572484,marialisascata,"An always running mother, wife and scientist. Coffee and books addicted. Telecommunication Engineer, Ph.D, Postdoc Researcher@UNICT",6
18401210,KarenJDay,Clinician and researcher in health informatics,1
282414384,KoAwatea_cmdhb,Ko Awatea is the Centre of Health System Improvement and Innovation for the Counties Manukau District Health Board (CMDHB).,2
536950939,BiztechStrategy,Developer / Analyst,1
838509024,HywelTPWilliams,Scientist. Social / environmental data analysis and complex systems.,4
427431943,ACMRecSys,"The official twitter feed for the #RecSys community. Next conference: Rio De Janeiro, Brasil 22nd-26th September 2020. #RecSys2020",1
110610138,Ale_xsandra,Head of Analytics Research at NOKIA Bell Labs,1
2851033972,amandawoodr,Researcher at Stockholm Resilience Centre interested in healthy and sustainable food systems. Working to bridge research and policy action.,2
1637696580,PremSankarC,"Research Scholar@ DFS , Kerala University,  Computational Social Scientist ,Social Network Analyst on Collective Action , Technologist  Futurist",16
2359841862,aagakanmu,,1
377401482,ArnaudDyevre,"PhD student in Econ @LSEEcon. I tweet about innovation, public econ and networks. 
Love @NHSuk and all the heroic health professional around the world 💙",1
12219882,hekman,"Love reading scifi, making hot sauce and studying /(media|tech|culture)/g",4
11535642,mqpasta,PhD - struggling entrepreneur - Father of a cute daughter and a son https://t.co/hrVQ6ehRWz,2
570639833,GISerXi,PhD of Geography and Social Data Analytics; Alumni of Friendly Cities Lab and Penn State.,4
1362984396,DinoPedreschi,Professor at University of Pisa. Big Data Analytics & Social Mining. Human Mobility & Social Networks. Privacy & Ethical Data Mining. http://t.co/qDeYCce2Zu,7
471996981,jonmbright,"Senior Research Fellow @oiioxford, interested in digital politics, electronic government and data science. Editor of @policyinternet.",1
2818869981,SimonArmplc,Solutions Manager -                      Archival Record Management PLC,1
510425770,TELLMEProjectEu,"Transparent #communication in #Epidemic: Learning Lessons from experience, delivering effective Messages, providing #Evidence
#pandemic #flu",4
293983295,vtraag,"Researcher @CWTSLeiden. Computational social sciences, networks and modelling. Background in math & sociology. https://t.co/phx9slUJTf",16
2829695868,Abovecc,We are a team of data scientists working together to make tracking your competiton easy.,2
2279164099,brulepri,,4
1694863603,OWWRGMN,Curating Media News for Aspiring Journalists,2
17667141,lucleao,,2
2785775039,CeciliaPanigut,,1
17688185,kau_mad,"Grad student at @tokyotech_en 🇯🇵. 
Former Intern & PE @ Preferred Networks.
From Galle, LK 🇱🇰  #TokyoTech  #MachineLearning",1
845408275,topdrim,Topology driven methods for complex systems,7
104124584,marfcg,"Pesquisador em Saúde Pública
Research areas: epidemiological models, population dynamics, and epi. surveillance.
Gaúcho, Colorado e Físico!",1
54855283,pierrep67,"Brings security and complex systems science to the factory of the future. SCRUM and Lean practitioner. Researcher, developper, teacher, trainer. Theremin fan.",4
493260415,polymathsglobal,Transdisciplinary Science - Accelerating Scientific Discovery,2
316651357,lucpappalard,🇮🇹❤️ researcher at #CNR | #DataScience | #BigData | #AI | #MobilityAnalysis | #SportsAnalytics | behind @databeersTUS @quant_success @soccerdatachlg,6
2813974014,pin_lab,"People Information and Networks Laboratory. Network Science, Social Networks.",3
2805421915,IC2S2,"6th International Conference on Computational Social Science, 17-20 July 2020.",10
783833942,vbashyakarla,"here mainly to observe // data scientist, personal data + politics // 🏊🏾‍♂️🚴🏾🏃🏾// he / him",1
17867838,ccatalini,"Co-Creator of @Libra_ ≋, Head Economist @calibra, Professor @MIT (on leave), Founder MIT Cryptoeconomics Lab https://t.co/OUnKKMkzfO, https://t.co/VVWzQeYTVi",1
2216552429,Beyond20000Days,"Beyond 20,000 Days builds on the work of the 20,000 Days Campaign - giving back well and healthy days to our community",1
50517429,jonggunLee,Head of Research and Chief Data Scientist @ Pulse Lab Jakarta of UN Global Pulse (An innovation initiative of UN Secretary-General on big data),4
127233575,lalvan,,2
389051649,PietroTerna,"Former full professor of Economics in the University of Torino, Italy.
Specialization: agent-based simulation in Economics.
Author of https://t.co/iK81yIZ5bt",3
26467061,marcogherardi,"Exploring technological and biological systems with statistical mechanics (Research fellow at Milan University, views my own). #complexsystems #statmech",2
231444642,joelsebold,"Curious about humans, fields, particles, patterns.  Independent minded.  Golden era films, 60s beat music, humor.",2
325986531,CE0702,Systems Biologist - Pioneered the concept of balance in the chemokine network and developed a systems biology and bioinformatics infrastructure.,5
290740882,PaoloBarucca,Researcher  - Author  || Neither necessary nor sufficient TWs || Fondatore da'a Scienza Coatta || UCL Lecturer || Bloggo qui: https://t.co/RKSExOw3e3,7
1377379782,DiegoFregolente,Research Scientist at Rensselaer Polytechnic Institute and the U.S. Army Research Lab.,2
16614440,jdfoote,"Assistant Prof of Communication at #Purdue. Computational social scientist: online organizations, collective decision making. @comdatasci member. Dad.",2
2327411005,OpenSystemsUB,Towards an interdisciplinary practice where Art and Citizen participation are a fundamental part of Science. #CitizenScience #Social #Human_Behaviour #City,1
2583902516,ETHZSystDesign,"Chair of Systems Design at ETH Zurich, lead by Professor Frank Schweitzer.",3
2341772972,thedatascilab,The Data Science Lab is based in Behavioural Science at @WarwickBSchool. It is directed by @suzymoat and @t_preis.,1
110135284,nanumyan,Data Science consultant,2
1617603914,BigDataSoc,"Open access peer-reviewed journal connecting debates on emerging Big Data practices & how they reconfigure academic, social, industry, & government relations.",3
2613988502,crimenet_ws,"#CRIMENET14, the 1st Workshop on Criminal Network Analysis and Mining, held in Barcelona, Spain, in conjunction with @SocInfo2014",1
2597727433,SMSEC2014,"SMSEC2014 (4-6 November, 2014, Kobe, Japan) is held as a joint conference of the first `Social Modeling and Simulations' and the 10th `Econophysics Colloquium'.",2
2411054834,EBucksJeff,"Stats and maths and R, previously used for understanding healthcare data now used to understand road and traffic data.",2
17877913,andreademarco,CTO of BitBang formerly Prof @ Computer Science Bologna University - Statistician Data&Visualization Scientist Predictive Analytics BigData,6
22881502,axelstreichen,"Cgnitive data scientist, studying decision making (esp. w.r.t. music) on the Web.",1
14635211,saeedmo,"Software Engineer. Loves astronomy, Free and Open Source Software, Wikipedia and Food.",1
2329657867,JurgenPfeffer,"Prof of Computational Social Science @TU_Muenchen / Bavarian School of Public Policy. Adjunct Prof @CarnegieMellon. Social Network Analysis, Social Media, #CSS.",7
2107571,danjamker,Senior Data Scientist @ElsevierConnect. PhD from @highwiredtc @lancasteruni #socialcomputing #datascience #recsys #nlp,2
806368231,ICSS_Soton,Institute for Complex Systems Simulation - World-class computational modelling research at Southampton's Doctoral Training Centre in Complex Systems Simulation,35
1239569946,albertsolerib,Expert en res!!,1
1704085728,YR_CSS,Young Researchers of the Complex Systems Society,28
99325926,emanudelfava,Research scientist @MPIDRnews at Lab of Digital and Computational Demography. Statistician. Italian immigrant. #MigrationStats,3
2567265674,BorgeHolthoefer,https://t.co/c8UmV2NRgn | Complex Systems group @IN3_UOC | Tweets on research @CoSIN3_UOC,10
262295914,kjeldsh,@mobiletech_lab @hkristiania & @cbscph ~ #Research #SocialMedia #DigitalHealth ~ #Run ~ #Asthma #Patient #PatientAmbassador ~ Incoming Chair @europeanlung,1
2355285125,Kupkasmale,Theoretical Physicist. Opinions are not really my own as I mostly retweet.,3
1128343110,alannanoellelaz,"Kellogg collaborator,  machine learning and AI enthusiast, passionate hockey wife/mom, triathlete, globe trotter and coach to entrepreneurs",5
101633361,AbelMendiola,"Gusto de la tecnología y tengo varios proyectos tecnologicos relacionados con moviles, videojuegos (incluyendo HW y SW).",2
1740835398,PunahaMatatini,A New Zealand Centre of Research Excellence for Complex Systems and Networks,11
1493423918,netsci15,"NetSci is the leading conference on Network Science and it aims to bring together leading researchers, practitioners, and teachers in network science.",32
94579404,jacobienc,"Phd student at RMIT University in complex networks. Loves the Melbourne lifestyle; coffee, gardening, drinking out of jars, bike riding, NLNL and hip bars",1
2548304936,eugeValdano,"post-doc researcher at University of California Los Angeles. Epidemiologist, physicist, network scientist.",2
154862548,BhagatLD,"Follows 'Lord Chaos the Cat' ....  studies complex systems, network science, epidemiology, ...   RTs are just passing of the twitterial epidemic buck :)",6
178537877,Gang1man,Engineer ⋂ Scientist ⋂ Maker. AI/ML PhD student at @Skoltech . Co-founder of @odsai_en community. Newbie digital artist / holistic hacker,2
1209052856,EtoilePlatform,This is the Étoile Platform twitter account.,13
2380579525,DigiHealthFest,"UCL Festival for Digital Health bringing together researchers, industry/SMEs and healthcare sector around digital health.",1
531122860,ComplexityInst,Recognize the present to explore the future,7
2459490150,netmob2019,"8-10 July 2019, Mathematical Institute of Oxford University",3
278465124,cheabundo,PhD Physics | Complex Systems Scientist | Data Scientist,3
18123336,alikamil,Building autonomous dispatch at @goWiseSystems,2
29186208,convertino_matt,"Matteo Convertino, Scientist, Dad, Immigrant, DrEng PhD, Associate Professor, PI Nexus Group, Biocomplexity & Data Science, IST Hokkaido University, Sapporo, JP",3
779076895,sLaMMonites,"We are the sLaMMonites, Ph.D. students in the Seger/Adler Lab #uofu uniting biology & mathematics. We've got binders full of (math)models.",1
2436815372,ricgallotti,"Interdisciplinary physicist.
I tweet about human mobility, decision making, transportation, and data science.",8
436559810,lijunsun0,Assistant Professor | Civil Engineering | McGill University @mcgillu,1
2318509094,bessimaestro,AI Research and Development @ Nextbit. Previously @ISI_AI @imtlucca @sssup @iusspavia,6
2175612816,rosgian84,Disease ecologist & epidemiologist | Emilia-Romagna born and raised | Currently postdoc at UoEdinburgh | Whisky enthusiast (sláinte!) 🥃,1
2424373254,SEDPAM,"SEDPAM - Socio-Economic Dynamics: Physics-based Agent Models to go beyond the representative agent paradigm. 
Satellite co-located @eccs14 Lucca",3
26736307,ruchione,"Researcher and Entrepreneur with interests in user-generated content, social computing, crowd sourcing and ICT for development.",2
77502415,noduslabs,http://t.co/jMHrvJOYPa - Exploring Society and Cognition through the Framework of Network Science,4
227067264,_roedel,"Economiefilosoof, Complex Systems Institute - UGent / complexiteit, netwerken, verandering, disruptie",1
579143740,az_jacobs,"assistant professor @umsi and @UMICHCS | computational social science, data science, governance + AI, social networks + machine learning, the Internet ¯\_(ツ)_/¯",1
193227076,amantrac,"Research Scientist @ Yahoo Sunnyvale. Working in machine learning, topic modeling, random walks and kernels methods",1
